Nom de la commune;Code département;Population totale;
Saint-Vite;47;1 191;
Sainte-Bazeille;47;3 287;
Sainte-Colombe-de-Duras;47;105;
Sainte-Colombe-de-Villeneuve;47;506;
Sainte-Colombe-en-Bruilhois;47;1 709;
Sainte-Gemme-Martaillac;47;430;
Sainte-Livrade-sur-Lot;47;6 553;
Sainte-Marthe;47;596;
Sainte-Maure-de-Peyriac;47;347;
Salles;47;297;
Samazan;47;886;
Sauméjan;47;102;
Saumont;47;259;
Sauvagnas;47;544;
La Sauvetat-de-Savères;47;551;
La Sauvetat-du-Dropt;47;549;
La Sauvetat-sur-Lède;47;665;
Sauveterre-la-Lémance;47;526;
Sauveterre-Saint-Denis;47;424;
Savignac-de-Duras;47;228;
Savignac-sur-Leyze;47;315;
Ségalas;47;163;
Sembas;47;143;
Sénestis;47;213;
Sérignac-Péboudou;47;180;
Sérignac-sur-Garonne;47;1 181;
Seyches;47;1 091;
Sos;47;688;
Soumensac;47;240;
Taillebourg;47;75;
Tayrac;47;408;
Le Temple-sur-Lot;47;1 044;
Thézac;47;200;
Thouars-sur-Garonne;47;217;
Tombebœuf;47;467;
Tonneins;47;9 326;
Tourliac;47;142;
Tournon-d'Agenais;47;752;
Tourtrès;47;136;
Trémons;47;399;
Trentels;47;876;
Varès;47;674;
Verteuil-d'Agenais;47;608;
Vianne;47;1 037;
Villebramar;47;104;
Villefranche-du-Queyran;47;398;
Villeneuve-de-Duras;47;330;
Villeneuve-sur-Lot;47;23 278;
Villeréal;47;1 321;
Villeton;47;475;
Virazeil;47;1 760;
Xaintrailles;47;419;
Albaret-le-Comtal;48;177;
Albaret-Sainte-Marie;48;596;
Allenc;48;239;
Altier;48;215;
Antrenas;48;342;
Arzenc-d'Apcher;48;50;
Arzenc-de-Randon;48;213;
Auroux;48;397;
Badaroux;48;1 003;
Balsièges;48;563;
Banassac-Canilhac;48;1 076;
Barjac;48;767;
Barre-des-Cévennes;48;212;
Bassurels;48;61;
La Bastide-Puylaurent;48;160;
Bédouès-Cocurès;48;501;
Les Bessons;48;469;
Blavignac;48;274;
Les Bondons;48;147;
Le Born;48;148;
Bourgs sur Colagne;48;2 246;
Brenoux;48;388;
Brion;48;80;
Le Buisson;48;236;
La Canourgue;48;2 253;
Cans et Cévennes;48;289;
Cassagnas;48;123;
Chadenet;48;102;
Chambon-le-Château;48;296;
Chanac;48;1 490;
Chastanier;48;77;
Chastel-Nouvel;48;890;
Châteauneuf-de-Randon;48;566;
Chauchailles;48;93;
Chaudeyrac;48;321;
Chaulhac;48;72;
Cheylard-l'Évêque;48;67;
Le Collet-de-Dèze;48;807;
Cubières;48;178;
Cubiérettes;48;54;
Cultures;48;163;
Esclanèdes;48;394;
Estables;48;165;
La Fage-Montivernoux;48;163;
La Fage-Saint-Julien;48;300;
Florac Trois Rivières;48;2 114;
Fontans;48;219;
Fournels;48;373;
Fraissinet-de-Fourques;48;74;
Gabriac;48;102;
Gabrias;48;153;
Gatuzières;48;58;
Gorges du Tarn Causses;48;1 009;
Grandrieu;48;755;
Grandvals;48;76;
Grèzes;48;220;
Les Hermaux;48;104;
Hures-la-Parade;48;274;
Ispagnac;48;913;
Julianges;48;60;
Lachamp;48;174;
Lajo;48;104;
Langogne;48;3 080;
Lanuéjols;48;324;
Laubert;48;103;
Les Laubies;48;169;
Laval-du-Tarn;48;103;
Luc;48;224;
La Malène;48;147;
Le Malzieu-Forain;48;478;
Le Malzieu-Ville;48;747;
Marchastel;48;60;
Marvejols;48;5 024;
Mas-Saint-Chély;48;123;
Massegros Causses Gorges;48;1 004;
Mende;48;12 735;
Meyrueis;48;965;
Moissac-Vallée-Française;48;230;
Molezon;48;97;
Mont Lozère et Goulet;48;1 082;
Montbel;48;116;
Montrodat;48;1 309;
Les Monts-Verts;48;361;
Nasbinals;48;522;
Naussac-Fontanes;48;369;
Noalhac;48;98;
Palhers;48;195;
La Panouse;48;81;
Paulhac-en-Margeride;48;104;
Pelouse;48;243;
Peyre en Aubrac;48;2 406;
Pied-de-Borne;48;202;
Pierrefiche;48;169;
Le Pompidou;48;168;
Pont de Montvert - Sud Mont Lozère;48;614;
Pourcharesses;48;120;
Prévenchères;48;268;
Prinsuéjols-Malbouzon;48;295;
Prunières;48;276;
Recoules-d'Aubrac;48;194;
Recoules-de-Fumas;48;103;
Ribennes;48;175;
Rieutort-de-Randon;48;786;
Rimeize;48;601;
Rocles;48;240;
Rousses;48;114;
Le Rozier;48;141;
Saint-Alban-sur-Limagnole;48;1 369;
Saint-Amans;48;156;
Saint-André-Capcèze;48;181;
Saint-André-de-Lancize;48;134;
Saint-Bauzile;48;649;
Saint-Bonnet-de-Chirac;48;71;
Saint Bonnet-Laval;48;260;
Saint-Chély-d'Apcher;48;4 768;
Saint-Denis-en-Margeride;48;180;
Saint-Étienne-du-Valdonnez;48;687;
Saint-Étienne-Vallée-Française;48;543;
Saint-Flour-de-Mercoire;48;199;
Saint-Frézal-d'Albuges;48;71;
Saint-Gal;48;95;
Saint-Germain-de-Calberte;48;446;
Saint-Germain-du-Teil;48;892;
Saint-Hilaire-de-Lavit;48;118;
Saint-Jean-la-Fouillouse;48;166;
Saint-Juéry;48;68;
Saint-Julien-des-Points;48;112;
Saint-Laurent-de-Muret;48;196;
Saint-Laurent-de-Veyrès;48;38;
Saint-Léger-de-Peyre;48;189;
Saint-Léger-du-Malzieu;48;216;
Saint-Martin-de-Boubaux;48;179;
Saint-Martin-de-Lansuscle;48;193;
Saint-Michel-de-Dèze;48;256;
Saint-Paul-le-Froid;48;144;
Saint-Pierre-de-Nogaret;48;185;
Saint-Pierre-des-Tripiers;48;88;
Saint-Pierre-le-Vieux;48;324;
Saint-Privat-de-Vallongue;48;240;
Saint-Privat-du-Fau;48;131;
Saint-Saturnin;48;66;
Saint-Sauveur-de-Ginestoux;48;59;
Saint-Symphorien;48;234;
Sainte-Croix-Vallée-Française;48;288;
Sainte-Eulalie;48;39;
Sainte-Hélène;48;102;
Les Salces;48;102;
Les Salelles;48;172;
Serverette;48;270;
Servières;48;186;
Termes;48;216;
La Tieule;48;92;
Trélans;48;95;
Vebron;48;202;
Ventalon en Cévennes;48;229;
Vialas;48;482;
La Villedieu;48;32;
Villefort;48;561;
Allonnes;49;3 139;
Angers;49;155 543;
Angrie;49;960;
Antoigné;49;471;
Armaillé;49;322;
Artannes-sur-Thouet;49;443;
Aubigné-sur-Layon;49;378;
Avrillé;49;14 066;
Baracé;49;576;
Baugé-en-Anjou;49;12 135;
Beaucouzé;49;5 114;
Beaufort-en-Anjou;49;7 334;
Beaulieu-sur-Layon;49;1 444;
Beaupréau-en-Mauges;49;23 851;
Bécon-les-Granits;49;2 939;
Bégrolles-en-Mauges;49;2 078;
Béhuard;49;129;
Bellevigne-en-Layon;49;5 870;
Blaison-Saint-Sulpice;49;1 271;
Blou;49;1 033;
Les Bois d'Anjou;49;2 704;
Bouchemaine;49;6 852;
Bouillé-Ménard;49;765;
Bourg-l'Évêque;49;255;
Brain-sur-Allonnes;49;2 004;
La Breille-les-Pins;49;614;
Brézé;49;1 284;
Briollay;49;2 941;
Brissac Loire Aubance;49;11 156;
Brossay;49;376;
Candé;49;2 914;
Cantenay-Épinard;49;2 253;
Carbay;49;258;
Cernusson;49;368;
Les Cerqueux;49;889;
Chacé;49;1 444;
Challain-la-Potherie;49;834;
Chalonnes-sur-Loire;49;6 738;
Chambellay;49;403;
Champtocé-sur-Loire;49;1 901;
Chanteloup-les-Bois;49;720;
La Chapelle-Saint-Laud;49;751;
Châteauneuf-sur-Sarthe;49;3 280;
Chaudefonds-sur-Layon;49;975;
Chazé-sur-Argos;49;1 087;
Cheffes;49;991;
Chemillé-en-Anjou;49;22 218;
Chenillé-Champteussé;49;360;
Cholet;49;55 772;
Cizay-la-Madeleine;49;475;
Cléré-sur-Layon;49;350;
Cornillé-les-Caves;49;487;
Coron;49;1 629;
Corzé;49;1 834;
Le Coudray-Macouard;49;943;
Courchamps;49;507;
Courléon;49;150;
Denée;49;1 429;
Dénezé-sous-Doué;49;484;
Distré;49;1 730;
Doué-en-Anjou;49;11 368;
Durtal;49;3 444;
Écouflant;49;4 124;
Écuillé;49;637;
Épieds;49;760;
Erdre-en-Anjou;49;5 840;
Étriché;49;1 567;
Feneu;49;2 257;
Fontevraud-l'Abbaye;49;1 559;
Les Garennes sur Loire;49;4 613;
Gennes-Val-de-Loire;49;8 858;
Grez-Neuville;49;1 491;
Les Hauts d'Anjou;49;5 732;
Huillé;49;561;
Ingrandes-Le Fresne sur Loire;49;2 649;
La Jaille-Yvon;49;330;
Jarzé Villages;49;2 775;
Juvardeil;49;836;
La Lande-Chasles;49;123;
Lézigné;49;781;
Le Lion-d'Angers;49;4 965;
Loiré;49;890;
Loire-Authion;49;16 416;
Longué-Jumelles;49;6 990;
Longuenée-en-Anjou;49;6 515;
Louresse-Rochemenier;49;859;
Lys-Haut-Layon;49;8 073;
Marcé;49;855;
Mauges-sur-Loire;49;18 808;
Maulévrier;49;3 243;
Le May-sur-Èvre;49;3 893;
Mazé-Milon;49;5 890;
Mazières-en-Mauges;49;1 180;
La Ménitré;49;2 129;
Miré;49;1 002;
Montigné-lès-Rairies;49;417;
Montilliers;49;1 255;
Montreuil-Bellay;49;4 151;
Montreuil-Juigné;49;7 668;
Montreuil-sur-Loir;49;577;
Montreuil-sur-Maine;49;755;
Montrevault-sur-Èvre;49;16 275;
Montsoreau;49;449;
Morannes sur Sarthe-Daumeray;49;3 697;
Mouliherne;49;893;
Mozé-sur-Louet;49;2 050;
Mûrs-Erigné;49;5 550;
Neuillé;49;1 005;
Noyant-Villages;49;5 862;
Nuaillé;49;1 528;
Ombrée d'Anjou;49;9 264;
Orée d'Anjou;49;16 581;
Parnay;49;450;
Passavant-sur-Layon;49;131;
La Pellerine;49;147;
La Plaine;49;1 066;
Le Plessis-Grammoire;49;2 381;
Les Ponts-de-Cé;49;13 328;
La Possonnière;49;2 473;
Le Puy-Notre-Dame;49;1 234;
Les Rairies;49;1 023;
Rochefort-sur-Loire;49;2 388;
La Romagne;49;1 955;
Rou-Marson;49;674;
Saint-Augustin-des-Bois;49;1 242;
Saint-Barthélemy-d'Anjou;49;9 493;
Saint-Christophe-du-Bois;49;2 755;
Saint-Clément-de-la-Place;49;2 191;
Saint-Clément-des-Levées;49;1 150;
Saint-Cyr-en-Bourg;49;905;
Saint-Georges-sur-Loire;49;3 613;
Saint-Germain-des-Prés;49;1 447;
Saint-Jean-de-la-Croix;49;236;
Saint-Jean-de-Linières;49;1 854;
Saint-Just-sur-Dive;49;401;
Saint-Lambert-la-Potherie;49;2 773;
Saint-Léger-des-Bois;49;1 757;
Saint-Léger-sous-Cholet;49;2 902;
Saint-Macaire-du-Bois;49;461;
Saint-Martin-du-Fouilloux;49;1 708;
Saint-Melaine-sur-Aubance;49;2 097;
Saint-Paul-du-Bois;49;613;
Saint-Philbert-du-Peuple;49;1 326;
Saint-Sigismond;49;384;
Sainte-Gemmes-sur-Loire;49;3 690;
Sarrigné;49;834;
Saumur;49;28 554;
Savennières;49;1 361;
Sceaux-d'Anjou;49;1 196;
Segré-en-Anjou Bleu;49;18 452;
La Séguinière;49;4 169;
Seiches-sur-le-Loir;49;3 025;
Sermaise;49;324;
Sèvremoine;49;26 239;
Somloire;49;913;
Soucelles;49;2 611;
Soulaines-sur-Aubance;49;1 448;
Soulaire-et-Bourg;49;1 514;
Souzay-Champigny;49;787;
Terranjou;49;4 047;
La Tessoualle;49;3 233;
Thorigné-d'Anjou;49;1 247;
Tiercé;49;4 415;
Toutlemonde;49;1 362;
Trélazé;49;14 642;
Trémentines;49;3 008;
Tuffalun;49;1 814;
Turquant;49;605;
Les Ulmes;49;597;
Val d'Erdre-Auxence;49;4 916;
Val-du-Layon;49;3 450;
Varennes-sur-Loire;49;1 897;
Varrains;49;1 273;
Vaudelnay;49;1 180;
Vernantes;49;2 015;
Vernoil-le-Fourrier;49;1 292;
Verrie;49;487;
Verrières-en-Anjou;49;7 357;
Vezins;49;1 736;
Villebernier;49;1 584;
Villevêque;49;2 994;
Vivy;49;2 675;
Yzernay;49;1 890;
Agneaux;50;4 522;
Agon-Coutainville;50;2 929;
Airel;50;544;
Amigny;50;148;
Ancteville;50;258;
Anctoville-sur-Boscq;50;483;
Anneville-en-Saire;50;402;
Anneville-sur-Mer;50;245;
Annoville;50;678;
Appeville;50;179;
Aucey-la-Plaine;50;439;
Audouville-la-Hubert;50;83;
Aumeville-Lestre;50;123;
Auvers;50;685;
Auxais;50;176;
Avranches;50;8 367;
Azeville;50;91;
Bacilly;50;957;
La Baleine;50;93;
Barenton;50;1 244;
Barfleur;50;590;
Barneville-Carteret;50;2 291;
La Barre-de-Semilly;50;1 028;
Baubigny;50;149;
Baudre;50;560;
Baupte;50;438;
Beauchamps;50;415;
Beaucoudray;50;138;
Beauficel;50;151;
Beauvoir;50;423;
Belval;50;315;
Benoîtville;50;637;
Bérigny;50;429;
Beslon;50;571;
Besneville;50;681;
Beuvrigny;50;138;
Beuzeville-la-Bastille;50;147;
Biéville;50;194;
Biniville;50;117;
Blainville-sur-Mer;50;1 696;
Blosville;50;310;
La Bloutière;50;433;
Boisyvon;50;113;
La Bonneville;50;202;
Bourguenolles;50;347;
Bourgvallées;50;2 637;
Boutteville;50;77;
Brainville;50;228;
Brécey;50;2 268;
Bréhal;50;3 457;
Bretteville;50;1 124;
Bretteville-sur-Ay;50;393;
Breuville;50;428;
Bréville-sur-Mer;50;821;
Bricquebec-en-Cotentin;50;6 101;
Bricquebosq;50;591;
Bricqueville-la-Blouette;50;575;
Bricqueville-sur-Mer;50;1 243;
Brillevast;50;330;
Brix;50;2 180;
Brouains;50;149;
Brucheville;50;148;
Buais-Les-Monts;50;643;
Cambernon;50;739;
Cametours;50;435;
Camprond;50;426;
Canisy;50;1 836;
Canteloup;50;223;
Canville-la-Rocque;50;135;
Carantilly;50;660;
Carentan les Marais;50;8 424;
Carneville;50;241;
Carolles;50;766;
Carquebut;50;330;
Catteville;50;108;
Catz;50;139;
Cavigny;50;259;
Céaux;50;444;
Cérences;50;1 892;
Cerisy-la-Forêt;50;1 026;
Cerisy-la-Salle;50;1 081;
La Chaise-Baudouin;50;489;
Champeaux;50;370;
Champrepus;50;341;
Chanteloup;50;364;
La Chapelle-Cécelin;50;247;
La Chapelle-Urée;50;155;
Chaulieu;50;300;
Chavoy;50;133;
Cherbourg-en-Cotentin;50;82 578;
Chérencé-le-Héron;50;403;
Clitourps;50;202;
La Colombe;50;640;
Colomby;50;538;
Condé-sur-Vire;50;4 213;
Contrières;50;392;
Coudeville-sur-Mer;50;883;
Coulouvray-Boisbenâtre;50;561;
Courcy;50;619;
Courtils;50;227;
Coutances;50;9 897;
Couvains;50;491;
Couville;50;1 142;
Crasville;50;256;
Créances;50;2 207;
Les Cresnays;50;236;
Crollon;50;309;
Crosville-sur-Douve;50;63;
Cuves;50;299;
Dangy;50;675;
Denneville;50;590;
Le Dézert;50;598;
Digosville;50;1 570;
Domjean;50;1 092;
Donville-les-Bains;50;3 293;
Doville;50;323;
Dragey-Ronthon;50;835;
Ducey-Les Chéris;50;2 829;
Écausseville;50;101;
Émondeville;50;367;
Équilly;50;203;
Éroudeville;50;241;
L' Étang-Bertrand;50;345;
Étienville;50;380;
Fermanville;50;1 310;
Feugères;50;348;
La Feuillie;50;282;
Fierville-les-Mines;50;341;
Flamanville;50;1 765;
Fleury;50;1 066;
Flottemanville;50;191;
Folligny;50;1 128;
Fontenay-sur-Mer;50;184;
Fourneaux;50;156;
Le Fresne-Poret;50;216;
Fresville;50;376;
Gathemo;50;245;
Gatteville-le-Phare;50;508;
Gavray;50;1 470;
Geffosses;50;439;
Genêts;50;440;
Ger;50;823;
La Godefroy;50;278;
La Gohannière;50;119;
Golleville;50;179;
Gonfreville;50;152;
Gonneville-Le Theil;50;1 620;
Gorges;50;358;
Gouvets;50;272;
Gouville sur Mer;50;2 342;
Graignes-Mesnil-Angot;50;897;
Le Grand-Celland;50;594;
Grandparigny;50;2 789;
Granville;50;13 643;
Gratot;50;664;
Grimesnil;50;64;
Le Grippon;50;375;
Grosville;50;809;
Guéhébert;50;125;
Le Guislain;50;133;
La Hague;50;12 145;
Le Ham;50;313;
Hambye;50;1 185;
Hamelin;50;95;
Hardinvast;50;908;
Hauteville-la-Guichard;50;489;
Hauteville-sur-Mer;50;726;
Hautteville-Bocage;50;154;
La Haye;50;4 187;
La Haye-Bellefond;50;83;
La Haye-d'Ectot;50;252;
La Haye-Pesnel;50;1 399;
Héauville;50;483;
Helleville;50;520;
Hémevez;50;186;
Hérenguerville;50;211;
Heugueville-sur-Sienne;50;553;
Hiesville;50;62;
Hocquigny;50;189;
Huberville;50;379;
Hudimesnil;50;896;
Huisnes-sur-Mer;50;194;
Isigny-le-Buat;50;3 397;
Joganville;50;109;
Juilley;50;697;
Jullouville;50;2 371;
Juvigny les Vallées;50;1 741;
Lamberville;50;175;
La Lande-d'Airou;50;518;
Lapenty;50;384;
Laulne;50;188;
Lengronne;50;441;
Lessay;50;2 297;
Lestre;50;252;
Liesville-sur-Douve;50;210;
Lieusaint;50;433;
Lingeard;50;79;
Lingreville;50;1 020;
Les Loges-Marchis;50;1 147;
Les Loges-sur-Brécey;50;146;
Lolif;50;574;
Longueville;50;626;
Le Loreur;50;284;
Le Lorey;50;624;
La Lucerne-d'Outremer;50;829;
Le Luot;50;273;
La Luzerne;50;78;
Magneville;50;343;
Marcey-les-Grèves;50;1 308;
Marchésieux;50;733;
Marcilly;50;345;
Margueray;50;137;
Marigny-Le-Lozon;50;2 693;
Martinvast;50;1 289;
Maupertuis;50;137;
Maupertus-sur-Mer;50;229;
La Meauffe;50;1 085;
Méautis;50;659;
Le Mesnil;50;226;
Le Mesnil-Adelée;50;176;
Le Mesnil-Amand;50;175;
Le Mesnil-Amey;50;283;
Le Mesnil-au-Val;50;746;
Le Mesnil-Aubert;50;190;
Le Mesnil-Eury;50;179;
Le Mesnil-Garnier;50;238;
Le Mesnil-Gilbert;50;141;
Le Mesnil-Herman;50;140;
Le Mesnil-Ozenne;50;269;
Le Mesnil-Rogues;50;156;
Le Mesnil-Rouxelin;50;536;
Le Mesnil-Véneron;50;130;
Le Mesnil-Villeman;50;239;
Le Mesnilbus;50;339;
Le Mesnillard;50;278;
La Meurdraquière;50;173;
Millières;50;797;
Les Moitiers-d'Allonne;50;690;
Le Mont-Saint-Michel;50;30;
Montabot;50;280;
Montaigu-la-Brisette;50;524;
Montaigu-les-Bois;50;229;
Montbray;50;334;
Montcuit;50;192;
Montebourg;50;2 189;
Montfarville;50;828;
Monthuchon;50;695;
Montjoie-Saint-Martin;50;252;
Montmartin-en-Graignes;50;603;
Montmartin-sur-Mer;50;1 391;
Montpinchon;50;549;
Montrabot;50;81;
Montreuil-sur-Lozon;50;333;
Montsenelle;50;1 417;
Montsurvent;50;460;
Moon-sur-Elle;50;856;
Morigny;50;91;
Morsalines;50;205;
Mortain-Bocage;50;3 238;
Morville;50;277;
La Mouche;50;250;
Moulines;50;298;
Moyon Villages;50;1 541;
Muneville-le-Bingard;50;698;
Muneville-sur-Mer;50;480;
Nay;50;74;
Négreville;50;825;
Néhou;50;629;
Le Neufbourg;50;431;
Neufmesnil;50;208;
Neuville-au-Plain;50;95;
Neuville-en-Beaumont;50;41;
Nicorps;50;431;
Notre-Dame-de-Cenilly;50;671;
Notre-Dame-de-Livoye;50;144;
Nouainville;50;593;
Octeville-l'Avenel;50;218;
Orglandes;50;366;
Orval sur Sienne;50;1 211;
Ouville;50;466;
Ozeville;50;158;
Le Parc;50;938;
Percy-en-Normandie;50;2 709;
Périers;50;2 360;
La Pernelle;50;258;
Perriers-en-Beauficel;50;217;
Le Perron;50;213;
Le Petit-Celland;50;203;
Picauville;50;3 343;
Pierreville;50;742;
Les Pieux;50;3 323;
Pirou;50;1 513;
Le Plessis-Lastelle;50;249;
Poilley;50;913;
Pont-Hébert;50;2 256;
Pontaubault;50;550;
Pontorson;50;4 430;
Ponts;50;652;
Portbail;50;1 603;
Précey;50;551;
Quettehou;50;1 607;
Quettreville-sur-Sienne;50;1 860;
Quibou;50;958;
Quinéville;50;285;
Raids;50;187;
Rampan;50;212;
Rauville-la-Bigot;50;1 183;
Rauville-la-Place;50;386;
Ravenoville;50;259;
Reffuveille;50;509;
Regnéville-sur-Mer;50;770;
Reigneville-Bocage;50;41;
Remilly Les Marais;50;1 112;
Réville;50;1 067;
Rocheville;50;634;
Romagny Fontenay;50;1 387;
Roncey;50;817;
La Ronde-Haye;50;365;
Le Rozel;50;267;
Sacey;50;533;
Saint-Amand-Villages;50;2 615;
Saint-André-de-Bohon;50;341;
Saint-André-de-l'Épine;50;568;
Saint-Aubin-de-Terregatte;50;700;
Saint-Aubin-des-Préaux;50;444;
Saint-Aubin-du-Perron;50;249;
Saint-Barthélemy;50;337;
Saint-Brice;50;137;
Saint-Brice-de-Landelles;50;712;
Saint-Christophe-du-Foc;50;440;
Saint-Clair-sur-l'Elle;50;963;
Saint-Clément-Rancoudray;50;556;
Saint-Cyr;50;197;
Saint-Cyr-du-Bailleul;50;403;
Saint-Denis-le-Gast;50;550;
Saint-Denis-le-Vêtu;50;627;
Saint-Floxel;50;504;
Saint-Fromond;50;775;
Saint-Georges-d'Elle;50;407;
Saint-Georges-de-la-Rivière;50;284;
Saint-Georges-de-Livoye;50;207;
Saint-Georges-de-Rouelley;50;568;
Saint-Georges-Montcocq;50;959;
Saint-Germain-d'Elle;50;222;
Saint-Germain-de-Tournebut;50;436;
Saint-Germain-de-Varreville;50;119;
Saint-Germain-le-Gaillard;50;765;
Saint-Germain-sur-Ay;50;926;
Saint-Germain-sur-Sèves;50;184;
Saint-Gilles;50;939;
Saint-Hilaire-du-Harcouët;50;6 516;
Saint-Hilaire-Petitville;50;1 386;
Saint-Jacques-de-Néhou;50;613;
Saint-James;50;5 122;
Saint-Jean-d'Elle;50;2 487;
Saint-Jean-de-Daye;50;629;
Saint-Jean-de-la-Haize;50;523;
Saint-Jean-de-la-Rivière;50;358;
Saint-Jean-de-Savigny;50;444;
Saint-Jean-des-Champs;50;1 450;
Saint-Jean-du-Corail-des-Bois;50;73;
Saint-Jean-le-Thomas;50;417;
Saint-Joseph;50;818;
Saint-Laurent-de-Cuves;50;491;
Saint-Laurent-de-Terregatte;50;655;
Saint-Lô;50;20 078;
Saint-Lô-d'Ourville;50;529;
Saint-Louet-sur-Vire;50;207;
Saint-Loup;50;761;
Saint-Malo-de-la-Lande;50;485;
Saint-Marcouf;50;348;
Saint-Martin-d'Aubigny;50;598;
Saint-Martin-d'Audouville;50;137;
Saint-Martin-de-Bonfossé;50;533;
Saint-Martin-de-Cenilly;50;188;
Saint-Martin-de-Varreville;50;193;
Saint-Martin-des-Champs;50;2 446;
Saint-Martin-le-Bouillant;50;321;
Saint-Martin-le-Gréard;50;495;
Saint-Maur-des-Bois;50;153;
Saint-Maurice-en-Cotentin;50;263;
Saint-Michel-de-la-Pierre;50;221;
Saint-Michel-de-Montjoie;50;310;
Saint-Nicolas-de-Pierrepont;50;315;
Saint-Nicolas-des-Bois;50;94;
Saint-Ovin;50;797;
Saint-Pair-sur-Mer;50;4 194;
Saint-Patrice-de-Claids;50;175;
Saint-Pierre-d'Arthéglise;50;132;
Saint-Pierre-de-Coutances;50;436;
Saint-Pierre-de-Semilly;50;450;
Saint-Pierre-Église;50;1 825;
Saint-Pierre-Langers;50;600;
Saint-Planchers;50;1 393;
Saint-Pois;50;529;
Saint-Quentin-sur-le-Homme;50;1 313;
Saint-Sauveur-de-Pierrepont;50;135;
Saint-Sauveur-la-Pommeraye;50;367;
Saint-Sauveur-le-Vicomte;50;2 208;
Saint-Sauveur-Lendelin;50;1 826;
Saint-Sébastien-de-Raids;50;345;
Saint-Senier-de-Beuvron;50;369;
Saint-Senier-sous-Avranches;50;1 486;
Saint-Vaast-la-Hougue;50;1 819;
Saint-Vigor-des-Monts;50;294;
Sainte-Cécile;50;842;
Sainte-Colombe;50;218;
Sainte-Geneviève;50;329;
Sainte-Marie-du-Mont;50;743;
Sainte-Mère-Église;50;2 570;
Sainte-Suzanne-sur-Vire;50;690;
Sartilly-Baie-Bocage;50;2 864;
Saussemesnil;50;919;
Saussey;50;485;
Savigny;50;455;
Savigny-le-Vieux;50;447;
Sébeville;50;33;
Sénoville;50;215;
Servigny;50;201;
Servon;50;282;
Sideville;50;715;
Siouville-Hague;50;1 104;
Sortosville;50;93;
Sortosville-en-Beaumont;50;324;
Sottevast;50;1 380;
Sotteville;50;477;
Soulles;50;485;
Sourdeval;50;3 226;
Sourdeval-les-Bois;50;214;
Subligny;50;381;
Surtainville;50;1 220;
Taillepied;50;24;
Tamerville;50;675;
Tanis;50;314;
Le Tanu;50;393;
Le Teilleul;50;1 750;
Terre-et-Marais;50;1 310;
Tessy-Bocage;50;2 406;
Teurthéville-Bocage;50;600;
Teurthéville-Hague;50;1 068;
Thèreval;50;1 835;
Théville;50;331;
Tirepied;50;841;
Tocqueville;50;287;
Tollevast;50;1 552;
Torigny-les-Villes;50;4 417;
Tourville-sur-Sienne;50;822;
Tréauville;50;738;
Trelly;50;674;
Tribehou;50;544;
La Trinité;50;403;
Turqueville;50;151;
Urville;50;213;
Vains;50;772;
Le Val-Saint-Père;50;2 108;
Valcanville;50;420;
Valognes;50;7 042;
Varenguebec;50;326;
Varouville;50;272;
Le Vast;50;331;
Vaudreville;50;72;
Vaudrimesnil;50;469;
La Vendelée;50;470;
Ver;50;386;
Vernix;50;163;
Vesly;50;724;
Le Vicel;50;126;
Vicq-sur-Mer;50;1 040;
Videcosville;50;80;
Vierville;50;37;
Villebaudon;50;320;
Villedieu-les-Poêles-Rouffigny;50;4 036;
Villiers-Fossard;50;654;
Virandeville;50;811;
Yquelon;50;1 115;
Yvetot-Bocage;50;1 173;
Ablancourt;51;163;
Aigny;51;280;
Allemanche-Launay-et-Soyer;51;110;
Allemant;51;164;
Alliancelles;51;142;
Ambonnay;51;988;
Ambrières;51;240;
Anglure;51;888;
Angluzelles-et-Courcelles;51;156;
Anthenay;51;72;
Aougny;51;105;
Arcis-le-Ponsart;51;323;
Argers;51;116;
Arrigny;51;255;
Arzillières-Neuville;51;344;
Athis;51;906;
Aubérive;51;240;
Aubilly;51;54;
Aulnay-l'Aître;51;175;
Aulnay-sur-Marne;51;260;
Auménancourt;51;1 036;
Auve;51;320;
Avenay-Val-d'Or;51;1 030;
Avize;51;1 913;
Aÿ-Champagne;51;5 816;
Baconnes;51;280;
Bagneux;51;465;
Le Baizil;51;260;
Bannay;51;19;
Bannes;51;289;
Barbonne-Fayel;51;506;
Baslieux-lès-Fismes;51;321;
Baslieux-sous-Châtillon;51;197;
Bassu;51;116;
Bassuet;51;262;
Baudement;51;117;
Baye;51;431;
Bazancourt;51;2 156;
Beaumont-sur-Vesle;51;811;
Beaunay;51;110;
Beine-Nauroy;51;1 031;
Belval-en-Argonne;51;51;
Belval-sous-Châtillon;51;157;
Bergères-lès-Vertus;51;653;
Bergères-sous-Montmirail;51;121;
Berméricourt;51;198;
Berru;51;558;
Berzieux;51;80;
Bétheniville;51;1 294;
Bétheny;51;6 924;
Bethon;51;290;
Bettancourt-la-Longue;51;82;
Bezannes;51;1 771;
Bignicourt-sur-Marne;51;358;
Bignicourt-sur-Saulx;51;193;
Billy-le-Grand;51;125;
Binarville;51;105;
Binson-et-Orquigny;51;179;
Blacy;51;686;
Blaise-sous-Arzillières;51;357;
Blancs-Coteaux;51;3 506;
Blesme;51;225;
Bligny;51;125;
Boissy-le-Repos;51;224;
Bouchy-Saint-Genest;51;204;
Bouilly;51;198;
Bouleuse;51;208;
Boult-sur-Suippe;51;1 732;
Bourgogne-Fresne;51;1 407;
